person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
22,40000,MORTGAGE,6,MEDICAL,A,7500,7.51,0,0.19,N,3
23,88000,RENT,4,HOMEIMPROVEMENT,A,4000,7.14,1,0.05,N,4
24,40000,MORTGAGE,8,DEBTCONSOLIDATION,A,4500,6.62,0,0.11,N,3
22,40000,MORTGAGE,3,DEBTCONSOLIDATION,A,2000,7.9,0,0.05,N,2
21,40000,OWN,0,EDUCATION,C,2500,14.27,0,0.06,N,2
26,34000,MORTGAGE,3,MEDICAL,D,4000,17.58,1,0.12,N,3
26,130000,RENT,0,EDUCATION,B,4000,10.99,0,0.03,N,3
24,118068,RENT,0,DEBTCONSOLIDATION,B,4000,10.51,1,0.03,N,3
26,131000,RENT,10,HOMEIMPROVEMENT,C,4000,12.84,0,0.03,Y,3
21,40000,MORTGAGE,5,PERSONAL,A,5000,6.62,0,0.13,N,2
26,158000,RENT,0,HOMEIMPROVEMENT,D,4000,14.84,1,0.03,N,3
24,15000,RENT,8,DEBTCONSOLIDATION,C,4200,13.11,1,0.28,Y,2
24,16000,RENT,2,DEBTCONSOLIDATION,D,4200,,1,0.26,N,4
21,19000,RENT,2,HOMEIMPROVEMENT,C,4200,,1,0.22,Y,2
23,21000,RENT,3,EDUCATION,A,4200,,0,0.2,N,3
24,40000,MORTGAGE,6,VENTURE,B,10000,9.91,0,0.25,N,3
23,21600,RENT,0,PERSONAL,C,4200,15.23,0,0.19,N,4
22,22560,RENT,3,PERSONAL,D,4200,15.2,1,0.19,Y,4
23,40000,MORTGAGE,7,MEDICAL,A,4000,7.51,0,0.1,N,2
23,23520,RENT,8,MEDICAL,A,4200,,0,0.18,N,3
25,24996,RENT,1,PERSONAL,C,4200,14.26,0,0.17,Y,2
24,26000,RENT,0,PERSONAL,E,4200,16,1,0.16,N,2
22,28080,RENT,,MEDICAL,B,4200,9.91,1,0.15,N,4
25,40000,MORTGAGE,9,HOMEIMPROVEMENT,B,8000,,0,0.2,N,4
26,29000,RENT,10,DEBTCONSOLIDATION,B,4200,,0,0.14,N,3
26,30000,RENT,3,PERSONAL,B,4200,9.91,0,0.14,N,4
26,30000,RENT,1,EDUCATION,D,4200,16.49,1,0.14,N,3
25,30000,RENT,3,MEDICAL,D,4200,15.99,0,0.14,N,3
25,12000,RENT,3,DEBTCONSOLIDATION,C,4350,12.98,1,0.36,Y,4
23,40000,OWN,,VENTURE,A,2000,,0,0.05,N,4
22,22000,RENT,6,MEDICAL,C,4350,11.54,0,0.2,N,3
23,40000,OWN,,VENTURE,A,7500,5.42,0,0.19,N,2
22,30000,RENT,,EDUCATION,A,4350,6.03,0,0.14,N,4
23,40000,OWN,7,MEDICAL,A,5000,8.49,0,0.13,N,4
23,40000,MORTGAGE,3,VENTURE,B,4000,9.99,0,0.1,N,4
26,40000,MORTGAGE,3,MEDICAL,A,2200,8.49,0,0.06,N,3
25,40000,MORTGAGE,0,MEDICAL,A,3600,7.49,0,0.09,N,3
24,14400,RENT,0,DEBTCONSOLIDATION,B,4375,,1,0.3,N,2
23,40000,MORTGAGE,7,PERSONAL,B,4000,10.99,0,0.1,N,4
26,40000,MORTGAGE,6,HOMEIMPROVEMENT,B,6000,11.99,0,0.15,N,2
26,15000,RENT,0,DEBTCONSOLIDATION,B,4375,12.69,1,0.29,N,4
24,16800,RENT,,DEBTCONSOLIDATION,B,4375,9.99,1,0.26,N,2
24,22044,RENT,3,HOMEIMPROVEMENT,E,4375,16.4,1,0.2,Y,3
26,24480,RENT,0,MEDICAL,A,4375,5.79,0,0.18,N,4
23,50000,RENT,5,DEBTCONSOLIDATION,A,4375,8.49,0,0.09,N,2
22,14400,RENT,0,HOMEIMPROVEMENT,E,4400,19.91,1,0.31,N,4
22,19200,RENT,6,PERSONAL,B,4400,11.49,1,0.23,N,2
21,20000,RENT,3,PERSONAL,A,4400,6.91,0,0.22,N,4
24,25000,RENT,0,DEBTCONSOLIDATION,A,4400,6.76,0,0.18,N,3
21,40000,MORTGAGE,5,EDUCATION,C,2000,12.99,0,0.05,Y,4
22,32496,RENT,5,PERSONAL,A,4400,8.49,0,0.14,N,4
23,40000,MORTGAGE,3,MEDICAL,A,5000,5.42,0,0.13,N,3
23,40000,MORTGAGE,7,EDUCATION,C,6000,14.79,0,0.15,N,2
26,40000,MORTGAGE,5,EDUCATION,A,7200,7.49,0,0.18,N,2
22,34000,MORTGAGE,6,VENTURE,D,15000,15.99,1,0.44,Y,2
23,38000,RENT,5,VENTURE,B,4400,11.71,0,0.12,N,2
23,43000,RENT,7,MEDICAL,B,4400,11.99,1,0.1,N,4
22,40000,MORTGAGE,6,DEBTCONSOLIDATION,C,5000,12.99,0,0.13,Y,2
24,49000,RENT,8,DEBTCONSOLIDATION,D,4400,16.77,1,0.09,Y,3
22,60000,RENT,0,EDUCATION,C,4400,15.23,0,0.07,Y,3
24,72000,RENT,6,PERSONAL,A,4400,,0,0.06,N,4
24,80000,RENT,7,EDUCATION,E,4400,19.03,0,0.06,Y,2
23,40000,MORTGAGE,7,VENTURE,B,13000,9.99,0,0.33,N,3
26,95459,RENT,10,DEBTCONSOLIDATION,C,4400,13.8,0,0.05,N,4
24,33600,RENT,5,PERSONAL,B,4450,11.49,0,0.13,N,4
24,42200,RENT,5,DEBTCONSOLIDATION,A,4450,9.32,0,0.11,N,4
22,40000,MORTGAGE,5,PERSONAL,A,5400,7.42,0,0.14,N,2
22,40000,MORTGAGE,7,EDUCATION,A,14000,7.49,0,0.35,N,3
22,14400,RENT,0,EDUCATION,A,4500,7.88,1,0.31,N,4
25,40000,MORTGAGE,2,PERSONAL,B,4500,10.99,0,0.11,N,3
25,40000,MORTGAGE,9,DEBTCONSOLIDATION,C,3500,13.49,0,0.09,N,3
24,40000,MORTGAGE,3,VENTURE,B,3200,10.99,0,0.08,N,2
23,15600,RENT,1,VENTURE,A,4500,5.99,1,0.29,N,4
25,15600,RENT,3,PERSONAL,A,4500,7.51,1,0.29,N,3
22,40000,MORTGAGE,3,DEBTCONSOLIDATION,B,7500,11.49,0,0.19,N,3
24,40000,OWN,6,EDUCATION,A,2800,8.49,0,0.07,N,4
25,17600,RENT,,PERSONAL,C,4500,13.99,1,0.26,N,2
25,40000,OWN,0,MEDICAL,A,11000,8.49,0,0.28,N,2
23,18000,RENT,,VENTURE,A,4500,7.49,1,0.25,N,4
24,40000,MORTGAGE,5,HOMEIMPROVEMENT,A,15000,7.49,0,0.38,N,2
24,40000,MORTGAGE,5,DEBTCONSOLIDATION,B,3000,11.99,0,0.07,N,4
23,40000,MORTGAGE,6,MEDICAL,B,13200,,0,0.33,N,4
23,40000,MORTGAGE,2,MEDICAL,B,2000,10.99,0,0.05,N,4
21,18000,RENT,2,PERSONAL,B,4500,10.38,1,0.25,N,2
24,40000,MORTGAGE,2,HOMEIMPROVEMENT,B,2500,9.99,0,0.06,N,2
23,18000,RENT,0,DEBTCONSOLIDATION,B,4500,12.21,1,0.25,N,3
24,18200,RENT,8,EDUCATION,A,4500,8.94,1,0.25,N,2
24,40000,MORTGAGE,6,DEBTCONSOLIDATION,A,10000,5.79,0,0.25,N,4
25,18204,RENT,0,EDUCATION,C,4500,13.61,1,0.25,N,2
26,40000,OWN,0,MEDICAL,B,4300,10.74,0,0.11,N,2
21,20000,RENT,5,PERSONAL,C,4500,13.49,0,0.23,N,2
24,40000,MORTGAGE,9,MEDICAL,B,2125,11.11,0,0.05,N,4
21,20004,RENT,4,MEDICAL,A,4500,8,0,0.22,N,2
21,20400,RENT,2,PERSONAL,B,4500,10.99,0,0.22,N,2
25,21000,RENT,0,DEBTCONSOLIDATION,B,4500,9.62,0,0.21,N,4
25,21000,RENT,2,EDUCATION,E,4500,16.45,1,0.21,Y,4
22,40000,MORTGAGE,7,PERSONAL,A,10850,7.66,0,0.27,N,4
23,21600,RENT,1,EDUCATION,D,4500,15.65,1,0.21,N,2
23,23421,RENT,3,MEDICAL,E,4500,17.99,1,0.19,Y,3
23,34000,MORTGAGE,0,EDUCATION,C,4000,14.17,1,0.12,N,2
23,40000,MORTGAGE,6,PERSONAL,B,7200,11.11,0,0.18,N,2
21,23916,RENT,2,EDUCATION,B,4500,9.62,0,0.19,N,4
26,24000,RENT,10,MEDICAL,B,4500,12.42,0,0.19,N,4
24,40000,MORTGAGE,6,DEBTCONSOLIDATION,B,5000,11.11,0,0.13,N,2
26,24000,RENT,5,VENTURE,A,4500,5.79,0,0.19,N,3
22,24000,RENT,0,EDUCATION,B,4500,11.49,0,0.19,N,2
25,40000,MORTGAGE,1,HOMEIMPROVEMENT,A,4000,7.29,0,0.1,N,2
22,24500,RENT,3,DEBTCONSOLIDATION,A,4500,8.94,0,0.18,N,2
23,25596,RENT,2,MEDICAL,B,4500,9.99,0,0.18,N,4
23,26000,RENT,3,MEDICAL,A,4500,8.49,1,0.17,N,2
25,30996,RENT,9,VENTURE,A,4500,6.92,0,0.15,N,3
24,32000,RENT,,MEDICAL,A,4500,7.29,0,0.14,N,4
23,32400,RENT,4,EDUCATION,A,4500,7.49,0,0.14,N,4
22,40000,MORTGAGE,1,EDUCATION,A,4800,5.42,0,0.12,N,2
22,33000,RENT,2,PERSONAL,A,4500,7.88,0,0.14,N,3
23,33000,RENT,1,DEBTCONSOLIDATION,D,4500,15.05,1,0.14,N,4
21,40000,MORTGAGE,3,DEBTCONSOLIDATION,A,8000,6.92,0,0.2,N,4
22,35000,RENT,2,VENTURE,C,4500,14.27,0,0.13,Y,2
23,35000,RENT,5,PERSONAL,B,4500,10.59,0,0.13,N,2
24,35000,RENT,1,MEDICAL,C,4500,12.87,0,0.13,Y,3
22,40000,MORTGAGE,5,MEDICAL,B,8000,10.74,0,0.2,N,3
23,40000,MORTGAGE,7,VENTURE,B,14000,,0,0.35,N,3
21,36000,RENT,0,EDUCATION,A,4500,6.62,0,0.13,N,2
26,40000,MORTGAGE,5,MEDICAL,A,16000,,0,0.4,N,3
26,34000,MORTGAGE,4,PERSONAL,A,12250,6.91,1,0.36,N,4
22,36000,RENT,5,EDUCATION,A,4500,6.17,0,0.13,N,3
24,36000,RENT,5,VENTURE,A,4500,7.14,0,0.13,N,4
22,40000,OWN,5,MEDICAL,B,6000,9.25,0,0.15,N,3
22,37342,RENT,3,VENTURE,C,4500,11.03,0,0.12,Y,2
23,40000,MORTGAGE,2,MEDICAL,B,7000,8.88,0,0.17,N,3
24,37500,RENT,0,PERSONAL,A,4500,5.42,0,0.12,N,4
24,40000,OWN,0,PERSONAL,A,6900,6.91,0,0.17,N,3
22,32000,RENT,5,MEDICAL,A,4500,9.63,1,0.14,N,2
24,38000,RENT,8,MEDICAL,B,4500,10.83,0,0.12,N,2
23,38004,RENT,2,EDUCATION,A,4500,7.88,0,0.12,N,2
24,34000,MORTGAGE,1,DEBTCONSOLIDATION,D,7000,14.09,1,0.21,N,2
24,39000,RENT,2,VENTURE,B,4500,10.99,0,0.12,N,4
22,39996,RENT,2,EDUCATION,C,4500,13.43,0,0.11,N,4
22,40000,RENT,6,EDUCATION,A,4500,7.66,0,0.11,N,3
26,40000,RENT,0,MEDICAL,A,4500,7.74,0,0.11,N,2
25,40000,OWN,3,EDUCATION,D,12000,14.83,0,0.3,N,4
24,40000,RENT,8,MEDICAL,C,4500,12.84,0,0.11,N,3
22,40000,MORTGAGE,6,VENTURE,B,4000,10.36,0,0.1,N,4
24,34068,RENT,2,EDUCATION,D,4500,14.84,1,0.13,N,3
23,41000,RENT,6,PERSONAL,C,4500,12.99,0,0.11,N,4
25,40000,MORTGAGE,6,MEDICAL,C,5000,12.61,0,0.13,Y,4
21,36000,RENT,1,VENTURE,D,4500,17.27,1,0.13,N,2
24,40000,MORTGAGE,4,MEDICAL,B,3500,8.88,0,0.09,N,2
26,40000,MORTGAGE,10,HOMEIMPROVEMENT,A,5300,5.42,0,0.13,N,2
21,42000,RENT,4,DEBTCONSOLIDATION,A,4500,6.03,0,0.11,N,4
22,42000,RENT,2,DEBTCONSOLIDATION,B,4500,11.49,0,0.11,N,4
21,40000,MORTGAGE,3,DEBTCONSOLIDATION,A,6000,5.79,0,0.15,N,3
26,42000,RENT,3,PERSONAL,A,4500,7.66,0,0.11,N,2
25,43500,RENT,0,MEDICAL,A,4500,6.76,0,0.1,N,2
25,43738,RENT,0,DEBTCONSOLIDATION,A,4500,5.99,0,0.1,N,3
26,44004,RENT,2,MEDICAL,A,4500,7.74,0,0.1,N,3
23,45000,RENT,0,VENTURE,B,4500,9.25,0,0.1,N,4
21,41000,RENT,2,DEBTCONSOLIDATION,C,4500,13.49,1,0.11,N,3
22,40000,MORTGAGE,6,PERSONAL,A,4800,,0,0.12,N,2
26,48000,RENT,10,DEBTCONSOLIDATION,B,4500,11.11,0,0.09,N,4
23,48500,RENT,0,DEBTCONSOLIDATION,B,4500,12.21,0,0.09,N,4
22,44000,RENT,,PERSONAL,D,4500,14.46,1,0.1,Y,2
22,44000,RENT,3,PERSONAL,A,4500,5.79,1,0.1,N,3
21,40000,MORTGAGE,3,MEDICAL,A,2500,6.76,0,0.06,N,4
24,40000,OWN,6,VENTURE,A,1000,6.76,0,0.03,N,3
23,52800,RENT,3,EDUCATION,A,4500,6.76,0,0.09,N,4
24,54100,RENT,5,PERSONAL,A,4500,7.14,0,0.08,N,4
26,40000,OWN,0,HOMEIMPROVEMENT,B,10000,11.86,0,0.25,N,4
22,48300,RENT,0,HOMEIMPROVEMENT,B,4500,9.76,1,0.09,N,2
22,34000,MORTGAGE,4,PERSONAL,D,7750,15.21,1,0.23,N,2
26,54396,RENT,10,MEDICAL,C,4500,,0,0.08,N,3
23,40000,MORTGAGE,1,PERSONAL,A,4000,7.14,0,0.1,N,3
24,40000,OWN,4,PERSONAL,C,2000,14.35,0,0.05,N,2
24,55000,RENT,2,DEBTCONSOLIDATION,A,4500,7.9,0,0.08,N,2
23,55000,RENT,4,VENTURE,A,4500,8.49,0,0.08,N,3
22,55000,RENT,4,DEBTCONSOLIDATION,A,4500,6.76,0,0.08,N,4
24,40000,MORTGAGE,2,VENTURE,C,15250,13.98,0,0.38,Y,2
24,40000,MORTGAGE,5,VENTURE,A,8000,,0,0.2,N,4
26,58947,RENT,10,MEDICAL,A,4500,6.03,0,0.08,N,2
23,59000,RENT,3,MEDICAL,C,4500,12.68,0,0.08,Y,3
25,40000,OWN,0,EDUCATION,B,8000,10.38,0,0.2,N,4
23,54000,RENT,5,HOMEIMPROVEMENT,A,4500,8.49,1,0.08,N,2
23,54000,RENT,7,EDUCATION,B,4500,,1,0.08,N,2
23,62000,RENT,7,VENTURE,B,4500,12.42,0,0.07,N,2
22,40000,MORTGAGE,2,PERSONAL,A,8100,7.14,0,0.2,N,3
25,60000,RENT,9,HOMEIMPROVEMENT,B,4500,10.99,1,0.07,N,2
23,40000,MORTGAGE,,EDUCATION,A,4000,6.39,0,0.1,N,3
24,74000,RENT,0,PERSONAL,B,4500,12.18,0,0.06,N,4
25,78996,RENT,9,EDUCATION,A,4500,8.63,0,0.06,N,2
25,80000,RENT,8,VENTURE,C,4500,13.06,0,0.06,N,2
25,82560,RENT,6,DEBTCONSOLIDATION,A,4500,7.42,0,0.05,N,3
25,84000,RENT,0,HOMEIMPROVEMENT,B,4500,12.18,0,0.05,N,2
24,86854,RENT,8,VENTURE,A,4500,,0,0.05,N,4
24,40000,MORTGAGE,3,VENTURE,B,10500,11.36,0,0.26,N,4
24,40000,MORTGAGE,8,PERSONAL,B,10000,9.88,0,0.25,N,2
21,40000,OWN,6,VENTURE,B,5600,10.25,0,0.14,N,3
25,138000,RENT,1,EDUCATION,C,4500,13.43,0,0.03,N,3
23,20664,RENT,4,EDUCATION,C,4550,13.72,0,0.22,Y,3
21,34000,MORTGAGE,5,EDUCATION,B,10000,10.62,1,0.29,N,2
22,29976,RENT,6,DEBTCONSOLIDATION,C,4550,12.84,0,0.15,N,3
23,42000,RENT,2,EDUCATION,C,4550,15.23,0,0.11,N,4
26,130000,RENT,0,HOMEIMPROVEMENT,C,4550,13.57,0,0.04,Y,2
21,24000,RENT,0,EDUCATION,C,4600,13.99,0,0.19,Y,2
23,27864,RENT,0,MEDICAL,A,4600,6.03,0,0.17,N,3
26,40000,MORTGAGE,5,MEDICAL,B,6000,10.62,0,0.15,N,4
21,28416,RENT,6,PERSONAL,A,4600,,0,0.16,N,2
24,30000,RENT,0,MEDICAL,C,4600,,0,0.15,Y,2
22,40000,MORTGAGE,6,VENTURE,A,4750,,0,0.12,N,2
23,33000,RENT,0,EDUCATION,B,4600,11.71,0,0.14,N,3
23,40000,RENT,1,VENTURE,B,4600,10.59,0,0.12,N,3
25,40000,MORTGAGE,8,DEBTCONSOLIDATION,A,10000,7.14,0,0.25,N,4
23,46500,RENT,3,EDUCATION,D,4600,,0,0.1,Y,4
21,40000,MORTGAGE,5,MEDICAL,A,9000,7.51,0,0.23,N,4
25,40000,MORTGAGE,2,DEBTCONSOLIDATION,B,4750,,0,0.12,N,3
26,44000,RENT,5,DEBTCONSOLIDATION,C,4600,13.99,1,0.1,N,4
21,51996,RENT,5,PERSONAL,A,4600,8.59,0,0.09,N,2
21,40000,MORTGAGE,5,EDUCATION,C,8000,,0,0.2,N,3
23,52000,RENT,5,PERSONAL,D,4600,14.96,1,0.09,N,2
26,52800,RENT,3,DEBTCONSOLIDATION,D,4600,15.62,1,0.09,Y,4
24,40000,MORTGAGE,8,DEBTCONSOLIDATION,A,4000,7.14,0,0.1,N,4
23,40000,MORTGAGE,3,EDUCATION,B,12000,9.88,0,0.3,N,2
25,34000,MORTGAGE,2,HOMEIMPROVEMENT,C,5800,13.48,1,0.17,Y,3
22,40000,MORTGAGE,0,EDUCATION,C,4000,12.73,0,0.1,Y,2
24,73000,RENT,2,MEDICAL,B,4600,9.99,0,0.06,N,2
24,100000,RENT,1,EDUCATION,A,4600,8.49,0,0.05,N,2
22,40000,OWN,0,VENTURE,C,6400,14.22,0,0.16,Y,2
24,22392,RENT,,MEDICAL,B,4650,9.99,0,0.21,N,4
24,40000,MORTGAGE,8,DEBTCONSOLIDATION,B,15000,9.88,0,0.38,N,2
24,40000,MORTGAGE,2,VENTURE,B,10000,11.83,0,0.25,N,3
21,31970,RENT,2,VENTURE,A,4650,9.32,0,0.15,N,2
22,48000,RENT,2,MEDICAL,B,4650,10.99,0,0.1,N,4
24,31776,RENT,6,VENTURE,A,4700,8.94,0,0.15,N,3
25,40000,RENT,0,MEDICAL,C,4700,12.09,0,0.12,Y,3
24,40000,OWN,1,HOMEIMPROVEMENT,A,9000,8.94,0,0.23,N,3
23,41000,RENT,7,PERSONAL,A,4700,7.9,0,0.11,N,2
26,40000,MORTGAGE,3,VENTURE,B,1750,11.83,0,0.04,N,4
24,45000,RENT,2,DEBTCONSOLIDATION,B,4700,10.96,0,0.1,N,2
26,19800,RENT,0,MEDICAL,C,4725,11.22,1,0.24,N,3
26,27600,RENT,0,MEDICAL,A,4725,6.54,0,0.17,N,2
24,40000,OWN,8,HOMEIMPROVEMENT,C,7500,13.22,0,0.19,N,3
24,12000,RENT,0,EDUCATION,B,4750,10.75,1,0.4,N,4
21,13806,RENT,6,PERSONAL,C,4750,12.73,1,0.34,Y,3
22,14000,RENT,2,PERSONAL,D,4750,14.61,1,0.34,N,4
26,14040,RENT,1,DEBTCONSOLIDATION,B,4750,10.25,1,0.34,N,2
23,14400,RENT,1,EDUCATION,B,4750,11.11,1,0.33,N,2
21,40000,MORTGAGE,5,EDUCATION,B,9000,11.14,0,0.23,N,3
26,15000,RENT,0,PERSONAL,A,4750,8.49,1,0.32,N,3
25,15600,RENT,1,PERSONAL,C,4750,13.85,1,0.3,N,4
22,16000,RENT,0,EDUCATION,C,4750,13.16,1,0.3,N,3
23,40000,OWN,6,VENTURE,B,12000,11.14,0,0.3,N,3
22,20400,RENT,1,DEBTCONSOLIDATION,B,4750,11.49,0,0.23,N,2
25,20400,RENT,3,VENTURE,C,4750,12.98,0,0.23,Y,4
24,40000,MORTGAGE,2,DEBTCONSOLIDATION,A,3400,7.4,0,0.09,N,3
22,21000,RENT,4,EDUCATION,D,4750,,0,0.23,N,2
25,24000,RENT,9,MEDICAL,B,4750,10.38,0,0.2,N,4
24,24000,RENT,8,DEBTCONSOLIDATION,B,4750,10.62,0,0.2,N,3
21,26400,RENT,5,PERSONAL,C,4750,12.23,0,0.18,N,3
24,34000,MORTGAGE,3,PERSONAL,D,10000,15.31,1,0.29,Y,2
24,28800,RENT,0,EDUCATION,C,4750,,0,0.16,Y,4
22,40000,OWN,0,EDUCATION,B,6000,11.48,0,0.15,N,4
24,40000,MORTGAGE,8,EDUCATION,D,3000,15.65,0,0.07,N,2
23,40000,MORTGAGE,1,EDUCATION,B,4000,11.48,0,0.1,N,3
22,13440,RENT,1,MEDICAL,B,4800,12.53,1,0.36,N,4
21,15000,RENT,6,VENTURE,A,4800,8.49,1,0.32,N,3
24,15000,RENT,3,PERSONAL,E,4800,16.95,1,0.32,N,3
21,15996,RENT,3,MEDICAL,D,4800,15.37,1,0.3,Y,3
22,19800,RENT,,DEBTCONSOLIDATION,B,4800,10.99,1,0.24,N,2
26,20000,RENT,0,DEBTCONSOLIDATION,A,4800,7.49,0,0.24,N,2
24,20000,RENT,5,MEDICAL,B,4800,11.14,0,0.24,N,4
24,40000,MORTGAGE,3,VENTURE,A,5000,8.59,0,0.13,N,3
22,40000,MORTGAGE,6,DEBTCONSOLIDATION,A,7000,9.32,0,0.17,N,3
23,20400,RENT,0,PERSONAL,A,4800,,0,0.24,N,2
26,40000,MORTGAGE,6,VENTURE,C,10750,12.84,0,0.27,Y,4
23,40000,MORTGAGE,7,EDUCATION,B,3500,12.21,0,0.09,N,3
22,21000,RENT,5,MEDICAL,B,4800,10.75,0,0.23,N,3
26,21000,RENT,0,VENTURE,A,4800,7.75,0,0.23,N,4
22,21600,RENT,0,MEDICAL,C,4800,13.49,0,0.22,N,3
21,22000,RENT,1,MEDICAL,A,4800,7.88,0,0.22,N,2
26,40000,MORTGAGE,3,VENTURE,A,3250,8,0,0.08,N,4
21,34000,OTHER,3,VENTURE,E,9600,15.68,1,0.28,Y,2
23,23136,RENT,,EDUCATION,A,4800,6.17,0,0.21,N,2
22,23448,RENT,,DEBTCONSOLIDATION,B,4800,11.86,0,0.2,N,3
22,40000,MORTGAGE,6,PERSONAL,C,10000,,0,0.25,Y,3
22,24000,RENT,6,EDUCATION,A,4800,7.49,0,0.2,N,2
26,24000,RENT,0,EDUCATION,A,4800,,0,0.2,N,3
22,24500,RENT,3,MEDICAL,B,4800,10.65,0,0.2,N,2
25,26000,RENT,1,PERSONAL,B,4800,10.65,0,0.18,N,4
22,26004,RENT,5,MEDICAL,B,4800,10.99,0,0.18,N,4
24,26085,RENT,2,EDUCATION,C,4800,13.35,0,0.18,Y,3
23,26400,RENT,,PERSONAL,A,4800,,0,0.18,N,4
21,27000,RENT,,DEBTCONSOLIDATION,C,4800,13.49,0,0.18,N,4
21,27000,RENT,1,EDUCATION,A,4800,7.51,0,0.18,N,2
22,40000,MORTGAGE,1,PERSONAL,E,8000,16,0,0.2,Y,3
21,27700,RENT,5,PERSONAL,A,4800,6.62,0,0.17,N,4
26,27880,RENT,1,MEDICAL,B,4800,9.25,0,0.17,N,4
22,29000,RENT,6,MEDICAL,C,4800,12.99,0,0.17,Y,4
25,34000,MORTGAGE,8,HOMEIMPROVEMENT,B,3000,10.51,1,0.09,N,3
22,29534,RENT,1,EDUCATION,B,4800,11.99,0,0.16,N,4
23,40000,MORTGAGE,1,VENTURE,B,1200,10.83,0,0.03,N,2
24,30000,RENT,5,EDUCATION,A,4800,6.99,0,0.16,N,4
23,30000,RENT,6,EDUCATION,A,4800,7.49,0,0.16,N,3
24,30000,RENT,8,VENTURE,B,4800,11.49,0,0.16,N,2
24,30000,RENT,0,EDUCATION,C,4800,13.35,0,0.16,N,3
23,30000,RENT,0,EDUCATION,B,4800,,0,0.16,N,4
26,40000,MORTGAGE,10,VENTURE,B,5200,10.08,0,0.13,N,3
25,30000,RENT,5,DEBTCONSOLIDATION,C,4800,11.22,0,0.16,Y,3
24,40000,OWN,4,MEDICAL,A,1000,7.37,0,0.03,N,2
22,40000,MORTGAGE,5,MEDICAL,A,5000,7.68,0,0.13,N,4
22,31200,RENT,,VENTURE,B,4800,10.37,0,0.15,N,4
24,32000,RENT,6,MEDICAL,B,4800,10.59,0,0.15,N,2
22,32000,RENT,3,DEBTCONSOLIDATION,D,4800,16.49,1,0.15,Y,2
22,32000,RENT,0,DEBTCONSOLIDATION,B,4800,11.11,0,0.15,N,4
25,32000,RENT,0,EDUCATION,A,4800,7.14,0,0.15,N,3
22,40000,MORTGAGE,5,DEBTCONSOLIDATION,B,8000,9.76,0,0.2,N,4
22,32000,RENT,1,EDUCATION,C,4800,13.61,0,0.15,N,4
23,32640,RENT,5,VENTURE,B,4800,11.99,0,0.15,N,2
26,33000,RENT,6,EDUCATION,B,4800,12.69,0,0.15,N,4
22,33000,RENT,3,MEDICAL,A,4800,7.49,0,0.15,N,4
22,40000,MORTGAGE,1,EDUCATION,B,13025,10.14,0,0.33,N,3
26,40000,OWN,0,MEDICAL,B,15000,9.64,0,0.38,N,4
24,33000,RENT,4,MEDICAL,D,4800,14.91,1,0.15,Y,4
24,40000,OWN,6,MEDICAL,D,5000,11.86,0,0.13,N,4
23,34000,MORTGAGE,0,DEBTCONSOLIDATION,D,2525,13.12,1,0.07,N,3
23,33000,RENT,5,DEBTCONSOLIDATION,D,4800,14.54,1,0.15,Y,3
25,34000,MORTGAGE,2,VENTURE,C,15450,11.22,1,0.45,N,4
24,33600,RENT,0,MEDICAL,B,4800,11.86,0,0.14,N,2
26,35000,RENT,0,DEBTCONSOLIDATION,A,4800,8.9,0,0.14,N,2
22,40058,MORTGAGE,5,VENTURE,B,6000,9.91,0,0.15,N,2
22,35000,RENT,3,EDUCATION,A,4800,5.42,0,0.14,N,3
25,35000,RENT,9,VENTURE,B,4800,11.14,0,0.14,N,2
25,35000,RENT,1,MEDICAL,C,4800,10.28,0,0.14,N,2
23,40104,OTHER,7,EDUCATION,C,10000,12.72,0,0.25,Y,2
24,40113,MORTGAGE,6,HOMEIMPROVEMENT,A,5000,7.14,0,0.12,N,2
22,30000,RENT,4,PERSONAL,C,4800,,1,0.16,N,3
23,36000,RENT,0,PERSONAL,B,4800,11.11,0,0.13,N,3
21,40200,MORTGAGE,5,MEDICAL,A,7200,7.88,0,0.18,N,2
25,30000,RENT,0,HOMEIMPROVEMENT,E,4800,15.95,1,0.16,Y,2
26,40224,MORTGAGE,0,PERSONAL,A,7000,7.4,0,0.17,N,2
22,40269,MORTGAGE,6,DEBTCONSOLIDATION,C,6625,15.23,0,0.16,Y,3
26,40272,MORTGAGE,3,EDUCATION,B,10000,11.86,0,0.25,N,3
23,40308,MORTGAGE,1,EDUCATION,A,5000,7.68,0,0.12,N,4
25,38000,RENT,9,MEDICAL,B,4800,11.71,0,0.13,N,4
22,32400,RENT,7,PERSONAL,C,4800,13.98,1,0.15,Y,2
22,38790,RENT,0,EDUCATION,C,4800,13.8,0,0.12,Y,3
26,39996,RENT,5,EDUCATION,C,4800,12.99,0,0.12,N,4
22,40499,MORTGAGE,7,MEDICAL,B,11500,11.83,0,0.28,N,4
24,40800,RENT,5,MEDICAL,C,4800,13.85,0,0.12,Y,3
22,41300,RENT,6,EDUCATION,B,4800,11.89,0,0.12,N,3
25,40500,MORTGAGE,5,HOMEIMPROVEMENT,B,6500,9.63,0,0.16,N,4
22,41504,RENT,6,EDUCATION,C,4800,12.99,0,0.12,N,4
22,42000,RENT,4,DEBTCONSOLIDATION,C,4800,14.35,0,0.11,N,4
